created_at,entities_cashtags,entities_hashtags,entities_urls,public_metrics_like_count,public_metrics_quote_count,public_metrics_reply_count,public_metrics_retweet_count,entities_mentions,created_at_user,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,media_type,Word_count_News_agencies,Word_count_Henry08_pos,Word_count_Henry08_neg,Word_count_LM11_pos,Word_count_LM11_neg,Word_count_Hagenau13_pos,Word_count_Hagenau13_neg,Tweet_Length,Compound_vader,Positive_vader,Negative_vader,Neutral_vader
2021-03-31 01:16:21,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-03-30 03:46:27,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-03-28 19:16:30,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-03-27 20:46:43,1,3,1,0,0,0,1,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-03-27 14:36:08,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,83,0.6249,0.291,0.0,0.709
2021-03-26 20:46:58,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-03-25 14:46:37,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-03-24 07:16:16,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-03-23 15:46:10,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-03-23 03:47:35,1,3,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,0.0,198,0.0,0.0,0.0,1.0
2021-03-22 09:08:58,1,6,1,0,0,0,0,0,2018-04-12 09:53:57,734,738,6,18808,0,0.0,0.0,0.0,0.0,0.0,0.01015228426395939,0.0,197,0.3182,0.091,0.0,0.909
2021-03-17 17:30:38,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,54,-0.2924,0.0,0.195,0.805
2021-03-17 12:20:01,1,0,1,0,0,0,0,0,2014-09-16 03:56:03,20427,38,256,339078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1.0
2021-03-16 23:36:12,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0.4588,0.25,0.0,0.75
2021-03-15 09:10:01,1,2,0,0,0,0,0,0,2020-09-20 13:25:11,3968,10,53,20956,0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,106,0.4767,0.162,0.0,0.838
2021-03-11 08:37:29,1,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.296,0.167,0.0,0.833
2021-03-11 06:58:02,0,0,1,0,0,0,0,0,2012-01-06 12:14:05,263,218,20,11555,0,0.0,0.004201680672268907,0.0,0.004201680672268907,0.0,0.0,0.0,238,0.4588,0.157,0.071,0.771
2021-03-09 16:30:50,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,72,0.3802,0.178,0.0,0.822
2021-03-09 10:00:08,1,0,1,0,0,0,0,0,2014-09-16 03:56:03,20427,38,256,339078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1.0
2021-03-09 08:32:33,0,0,1,0,0,0,0,0,2008-05-04 23:56:22,25867,0,865,75638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.2732,0.174,0.0,0.826
2021-03-09 04:12:48,0,0,1,0,0,0,0,0,2011-08-29 20:45:36,1246,4,42,207671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0.2732,0.208,0.0,0.792
2021-03-09 00:52:02,2,0,2,0,0,0,0,0,2018-02-13 14:30:33,3893,2,66,403923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.2732,0.091,0.0,0.909
2021-03-09 00:49:10,1,3,1,2,0,0,0,0,2009-03-06 07:52:56,187363,75,4791,838709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.2732,0.149,0.0,0.851
2021-03-04 18:20:10,1,1,0,0,0,0,0,0,2020-09-20 13:25:11,3968,10,53,20956,0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,78,0.4767,0.193,0.0,0.807
2021-03-04 07:50:58,1,0,1,0,0,3,0,0,2014-02-09 00:53:38,75763,766,2330,174830,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,1.0
2021-03-04 01:04:13,1,0,1,0,0,0,0,0,2020-09-17 10:16:50,159,204,0,11357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.1779,0.102,0.0,0.898
2021-03-04 01:04:13,1,0,1,0,0,0,0,0,2020-09-17 10:16:50,159,204,0,11357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.0,0.0,0.0,1.0
2021-03-03 19:46:18,8,0,1,1,0,0,0,0,2019-01-10 05:23:09,1798,1078,15,700,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,0.0,0.0,0.0,1.0
2021-03-03 07:11:46,1,0,1,2,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.0,0.0,0.0,1.0
2021-03-03 05:14:41,0,0,2,0,0,0,0,0,2012-07-12 11:31:45,37,32,4,129605,0,0.0,0.0035842293906810036,0.0,0.0,0.0035842293906810036,0.0,0.0,279,0.4767,0.074,0.0,0.926
2021-03-01 08:31:44,1,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.296,0.167,0.0,0.833
2021-02-26 10:09:06,0,0,1,0,0,0,0,0,2020-01-05 07:45:42,972,1023,17,6084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.0,0.0,0.0,1.0
2021-02-26 01:55:22,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.0,0.0,0.0,1.0
2021-02-25 22:31:25,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.0,0.0,0.0,1.0
2021-02-25 17:54:23,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0,0.0,1.0
2021-02-25 17:40:24,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.7626,0.336,0.0,0.664
2021-02-25 16:30:38,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,54,-0.2924,0.0,0.195,0.805
2021-02-25 13:45:02,1,0,1,0,0,0,0,0,2014-09-16 03:56:03,20427,38,256,339078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,1.0
2021-02-25 10:09:23,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.0,0.0,0.0,1.0
2021-02-25 07:36:23,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,0.0,0.0,0.0,1.0
2021-02-25 06:55:17,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.0,0.0,0.0,1.0
2021-02-25 06:10:45,1,1,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.0,0.0,0.0,1.0
2021-02-25 06:09:58,1,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,1.0
2021-02-25 04:04:22,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.0,0.0,0.0,1.0
2021-02-25 00:10:26,1,0,1,0,0,0,0,0,2019-05-30 06:49:04,19077,181,347,879253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.296,0.095,0.0,0.905
2021-02-24 23:05:24,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,1.0
2021-02-24 22:36:12,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,100,0.7184,0.389,0.0,0.611
2021-02-24 21:55:24,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0,0.0,1.0
2021-02-24 21:11:23,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.0,1.0
2021-02-24 20:46:17,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.7626,0.336,0.0,0.664
2021-02-24 17:55:23,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,0.7626,0.336,0.0,0.664
2021-02-24 17:29:50,0,0,1,0,0,0,0,0,2014-08-29 16:38:56,744,626,66,8780,0,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.005434782608695652,184,-0.3612,0.0,0.098,0.902
2021-02-24 15:12:22,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.0,0.0,0.0,1.0
2021-02-24 11:59:31,0,0,1,0,1,0,0,1,2008-09-14 14:35:22,203894,1732,1514,265716,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278,0.0,0.0,0.0,1.0
2021-02-24 11:31:16,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0.0,0.0,0.0,1.0
2021-02-24 01:10:22,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,1.0
2021-02-23 23:06:23,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0,0.0,1.0
2021-02-23 21:15:03,0,0,1,0,0,0,0,0,2015-10-23 23:48:18,1777,3139,15,29902,0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,107,0.5267,0.253,0.0,0.747
2021-02-23 20:25:22,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.0,0.0,0.0,1.0
2021-02-23 00:10:50,0,4,0,2,0,1,0,0,2020-09-11 14:42:50,143,140,0,687,0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,121,0.5719,0.281,0.0,0.719
2021-02-22 18:45:02,0,2,1,0,0,0,0,0,2012-11-30 00:20:42,579,885,35,2440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,0.4939,0.076,0.0,0.924
2021-02-22 16:30:43,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,54,-0.2924,0.0,0.195,0.805
2021-02-21 19:35:55,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,71,0.1531,0.266,0.228,0.506
2021-02-12 01:24:01,0,2,1,3,0,0,0,0,2019-05-24 16:35:41,12416,10714,73,5274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,260,0.2732,0.065,0.0,0.935
2021-02-09 19:36:03,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,-0.3612,0.0,0.2,0.8
2021-02-09 13:07:34,0,0,2,0,0,0,0,0,2015-07-27 00:36:06,128,39,11,35892,1,0.0,0.0,0.0,0.0,0.0033112582781456954,0.0,0.006622516556291391,302,-0.1027,0.049,0.059,0.892
2021-02-08 13:46:07,0,0,2,1,0,0,1,0,2017-01-31 10:53:07,212,45,1,7552,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0.0,0.0,0.0,1.0
2021-02-08 07:55:03,0,0,1,0,0,0,1,0,2010-01-26 09:23:07,133454,1545,1523,291000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,1.0
2021-02-08 07:34:40,0,0,1,0,0,0,0,0,2009-08-12 06:14:04,28942,236,706,29562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,0.0,0.0,0.0,1.0
2021-02-02 12:05:01,1,0,1,0,0,0,0,0,2014-09-16 03:56:03,20427,38,256,339078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1.0
2021-01-29 10:50:03,0,1,1,4,0,0,0,0,2019-05-24 16:35:41,12416,10714,73,5274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,0.4939,0.106,0.0,0.894
2021-01-29 00:01:01,0,0,1,45,5,4,30,0,2009-08-11 11:38:16,246927,6301,815,358857,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,0.4939,0.079,0.0,0.921
2021-01-28 16:30:33,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,72,0.3802,0.178,0.0,0.822
2021-01-28 10:10:18,1,0,1,0,0,0,0,0,2014-09-16 03:56:03,20427,38,256,339078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,1.0
2021-01-28 09:15:00,0,0,1,0,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,0,0.0,0.0,0.0,0.004901960784313725,0.0,0.004901960784313725,0.0,204,0.1007,0.071,0.059,0.87
2021-01-27 19:37:03,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,85,0.4939,0.37,0.196,0.435
2021-01-27 11:45:21,1,0,1,0,0,0,0,0,2014-09-16 03:56:03,20427,38,256,339078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,1.0
2021-01-26 16:30:32,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,54,-0.2924,0.0,0.195,0.805
2021-01-26 14:55:01,1,0,1,0,0,1,0,0,2014-09-16 03:56:03,20427,38,256,339078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,1.0
2021-01-25 11:04:03,0,0,1,0,0,1,0,0,2011-04-17 18:04:36,3876,651,185,17722,0,0.0,0.0,0.0,0.0,0.0,0.0036496350364963502,0.0,274,0.4939,0.08,0.0,0.92
2021-01-22 16:53:15,0,0,2,0,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,1,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0033003300330033004,303,0.8176,0.168,0.0,0.832
2021-01-21 14:06:55,0,0,2,0,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,280,0.7339,0.142,0.038,0.82
2021-01-19 16:47:09,0,0,1,0,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,1.0
2021-01-18 11:10:59,0,1,1,0,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283,0.6124,0.14,0.045,0.814
2021-01-15 06:59:24,1,0,1,0,0,0,0,0,2014-02-14 21:29:07,5719,0,171,218534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,1.0
2021-01-15 06:15:01,1,0,1,1,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.296,0.167,0.0,0.833
2021-01-14 21:15:52,0,0,1,0,0,0,0,0,2010-01-26 09:23:07,133454,1545,1523,291000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,1.0
2021-01-13 16:30:37,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,72,0.3802,0.178,0.0,0.822
2021-01-13 13:03:35,0,0,1,0,0,0,1,0,2012-04-10 11:45:45,4072,350,95,5514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,0.0,0.0,0.0,1.0
2021-01-12 23:12:52,0,0,2,0,0,0,0,0,2009-04-21 02:46:44,354,387,55,860,0,0.0,0.0035842293906810036,0.0,0.007168458781362007,0.0,0.0,0.0,279,0.5423,0.155,0.0,0.845
2021-01-12 16:59:00,0,0,1,1,0,0,0,0,2011-04-19 13:28:42,21744,967,670,26534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,0.5267,0.112,0.0,0.888
2021-01-11 23:24:56,1,0,1,11,0,1,3,4,2017-03-11 18:13:50,4576,147,32,11638,0,0.0,0.003861003861003861,0.0,0.003861003861003861,0.0,0.0,0.0,259,0.7783,0.216,0.0,0.784
2021-01-11 06:08:14,4,0,1,0,0,0,0,0,2020-08-29 20:29:46,358,77,11,7429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0.2732,0.049,0.0,0.951
2021-01-11 06:07:46,4,0,1,1,0,0,0,0,2020-08-29 20:29:46,358,77,11,7429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0.2732,0.049,0.0,0.951
2021-01-08 19:36:40,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,-0.5859,0.0,0.297,0.703
2021-01-08 02:58:32,0,0,1,0,0,0,0,0,2018-06-02 03:12:39,976,3756,8,2885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,106,0.0,0.0,0.0,1.0
2021-01-06 07:40:58,0,2,1,0,0,0,0,0,2012-02-26 21:58:41,1440,5000,20,23747,0,0.0,0.006493506493506494,0.0,0.006493506493506494,0.0,0.006493506493506494,0.003246753246753247,308,0.6908,0.106,0.0,0.894
2021-01-05 11:11:22,0,0,1,1,0,0,0,0,2014-01-10 09:27:52,264,128,11,763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,0.5267,0.239,0.0,0.761
2021-01-05 06:09:05,0,0,1,0,0,0,1,0,2009-01-25 13:32:11,2202,4984,41,15356,0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,89,0.0,0.0,0.0,1.0
2021-01-04 11:09:26,0,3,1,0,0,0,0,3,2019-10-09 16:21:31,738,1716,4,758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,0.5859,0.1,0.0,0.9
2021-01-04 07:01:41,1,0,0,0,0,0,0,0,2020-10-23 09:51:54,122,6,3,3013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,86,0.0,0.0,0.0,1.0
2021-01-01 16:30:38,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,72,0.3802,0.178,0.0,0.822
2021-01-01 10:36:36,0,0,0,0,0,0,0,0,2020-02-03 11:20:37,7,1,0,4425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,-0.6486,0.0,0.323,0.677
2020-12-31 16:30:38,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,72,0.3802,0.178,0.0,0.822
2020-12-31 04:06:03,0,0,1,0,0,0,0,0,2010-04-29 09:56:48,4106,3778,264,1768791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035971223021582736,278,0.128,0.096,0.06,0.843
2020-12-30 16:30:35,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,54,-0.2924,0.0,0.195,0.805
2020-12-30 08:44:35,0,4,2,2,0,0,0,0,2012-07-07 07:10:47,52512,128,79,22153,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,0.0772,0.046,0.0,0.954
2020-12-28 11:22:07,0,2,1,3,0,1,4,1,2014-10-17 18:52:43,4901,3517,0,80509,0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,250,-0.2263,0.0,0.051,0.949
2020-12-27 20:46:05,0,1,0,43,0,4,3,1,2010-03-27 03:14:30,113951,984,297,16171,0,0.0,0.0,0.0036101083032490976,0.0,0.0036101083032490976,0.0036101083032490976,0.0,277,0.0,0.0,0.0,1.0
2020-12-20 23:21:29,1,0,1,0,0,0,2,0,2011-03-16 13:55:36,1210,4,23,5175,1,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.0,301,0.0,0.043,0.043,0.914
2020-12-17 16:43:39,0,0,0,0,1,0,0,0,2019-11-27 12:19:35,9,0,0,15564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,1.0
2020-12-16 14:23:33,0,0,1,1,0,0,0,0,2012-07-06 13:27:25,7574,530,43,4786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,0.296,0.055,0.0,0.945
2020-12-15 16:30:39,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,72,0.3802,0.178,0.0,0.822
2020-12-15 11:30:11,0,0,1,0,0,0,1,0,2010-01-26 09:23:07,133454,1545,1523,291000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,1.0
2020-12-11 09:09:56,0,1,1,3,2,0,0,0,2009-03-16 11:42:32,59531,2534,968,18546,1,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,298,0.4606,0.11,0.046,0.844
2020-12-10 16:48:17,0,0,1,0,0,0,0,0,2020-10-22 01:33:51,38,206,0,614,1,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,266,0.0,0.0,0.0,1.0
2020-12-07 21:59:37,0,0,0,0,0,0,0,0,2020-09-17 14:22:56,5,1,0,433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,1.0
2020-12-07 21:59:36,0,0,0,0,0,0,0,0,2020-09-17 14:22:56,5,1,0,433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,0.0,0.0,0.0,1.0
2020-12-07 16:53:55,1,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.296,0.136,0.0,0.864
2020-12-07 09:59:01,0,0,1,7,0,0,1,0,2018-05-18 09:14:58,174,134,2,282,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,0.6808,0.12,0.0,0.88
2020-12-04 16:54:29,1,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.296,0.167,0.0,0.833
2020-12-03 21:00:04,0,0,1,0,0,0,0,0,2010-01-26 09:23:07,133454,1545,1523,291000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,1.0
2020-12-03 09:54:04,0,0,1,6,0,0,0,1,2014-06-02 11:50:44,3558,489,77,1387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,0.0,0.0,0.0,1.0
2020-11-25 09:10:03,0,0,1,0,0,0,0,0,2010-08-26 13:08:22,1008,106,289,519438,0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,0.0,278,0.34,0.08,0.0,0.92
2020-11-22 09:02:05,0,0,2,0,0,0,0,0,2010-03-10 15:01:19,17978,1449,301,14790,1,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,153,0.0,0.0,0.0,1.0
2020-11-20 15:06:02,0,0,1,0,0,0,0,0,2012-07-12 11:31:45,37,32,4,129605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,0.0,1.0
2020-11-20 14:48:43,1,0,1,3,0,0,0,0,2009-02-17 00:10:23,15894,466,370,52758,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.0,0.0,0.0,1.0
2020-11-19 17:38:26,1,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.296,0.136,0.0,0.864
2020-11-19 16:30:40,1,0,0,0,0,0,0,0,2019-12-11 22:33:17,143,0,3,9656,0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,54,-0.2924,0.0,0.195,0.805
2020-11-19 12:03:04,0,3,1,2,1,0,1,0,2019-07-09 14:42:34,746,1699,16,1654,0,0.0,0.0035842293906810036,0.0,0.0035842293906810036,0.0,0.0,0.0035842293906810036,279,0.9217,0.336,0.0,0.664
2020-11-19 09:32:33,1,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,1.0
2020-11-18 09:15:28,1,0,1,0,0,0,0,0,2018-11-30 12:45:40,20496,32,183,169531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0.296,0.136,0.0,0.864
2020-11-15 20:42:16,1,3,1,0,0,0,0,0,2020-05-12 10:29:18,836,1,25,38135,0,0.0,0.0,0.004694835680751174,0.0,0.009389671361502348,0.0,0.009389671361502348,213,-0.3182,0.07,0.109,0.821
